FaceID,X,Y,Z,U_std,V_std,U_fast,V_fast,U_diff,V_diff,PixelX_std,PixelY_std,PixelX_fast,PixelY_fast,URegion_std,URegion_fast
504,0.180357511,-0.555091619,-0.812000285,0.2847859940220298,0.3126831916672008,0.2847859940220298,0.28757701189705587,0.0,0.025106179770144954,90,49,90,45,other,other
505,0.212868404,-0.655151551,-0.724888604,0.29545897318138997,0.2726047647634301,0.29545897318138997,0.22396835126304593,0.0,0.04863641350038417,94,43,94,35,other,other
506,0.239992761,-0.738633344,-0.629939885,0.30793250560712243,0.23547151563460744,0.30793250560712243,0.23547151563460744,0.0,0.0,98,37,98,37,other,other
507,0.261371961,-0.804432868,-0.533453333,0.3225086301819565,0.2024693345620734,0.3225086301819565,0.2024693345620734,0.0,0.0,102,32,102,32,other,other
508,0.352947486,-0.741133792,-0.571094365,0.3381024334422804,0.2342884053459277,0.3381024334422804,0.2342884053459277,0.0,0.0,107,37,107,37,other,other
509,0.333179804,-0.664332905,-0.669068764,0.3235338235921866,0.2687157334319412,0.3235338235921866,0.21708146150790256,0.0,0.05163427192403866,103,42,103,34,other,other
510,0.449420088,-0.664333485,-0.597229106,0.35267160714818574,0.26871548620511926,0.35267160714818574,0.21708101897362472,0.0,0.051634467231494535,112,42,112,34,other,other
511,0.54522602,-0.569944019,-0.614729536,0.36547496424241455,0.30696487711877113,0.36547496424241455,0.27921083934226004,0.0,0.027754037776511087,116,48,116,44,other,other
512,0.429883046,-0.575650655,-0.69557666,0.33810294129459684,0.30474882938906717,0.33810294129459684,0.27591262187566296,0.0,0.02883620751340421,107,48,107,43,other,other
513,0.305987863,-0.569943079,-0.762585283,0.31073099316081965,0.30696524119016994,0.31073099316081965,0.2792113785760012,0.0,0.027753862614168734,99,48,99,44,other,other
514,0.271738768,-0.460751862,-0.844905772,0.29952455559103436,0.34757980871099364,0.29952455559103436,0.33475258481959863,0.0,0.012827223891395012,95,55,95,53,other,other
515,0.400729396,-0.470321557,-0.786265594,0.32501720439685094,0.34413793601899756,0.32501720439685094,0.3303582668720016,0.0,0.013779669146995965,103,54,103,52,other,other
516,0.524037391,-0.470321874,-0.710057848,0.3511891485233493,0.34413782165635587,0.3511891485233493,0.33035812002684073,0.0,0.01377970162951514,112,54,112,52,other,other
517,0.634174233,-0.460752787,-0.620910551,0.3766818799814153,0.34757947704005693,0.3766818799814153,0.3347521637609915,0.0,0.012827313279065444,120,55,120,53,other,other
518,0.710535213,-0.342416955,-0.614727858,0.3864858201297678,0.3887544632038592,0.3864858201297678,0.3839924191063958,0.0,0.0047620440974633915,123,61,123,61,other,other
519,0.609241107,-0.353050043,-0.710056998,0.3628615573739979,0.38514453743163884,0.3628615573739979,0.3798858638521432,0.0,0.005258673579495665,115,61,115,60,other,other
520,0.491120505,-0.356818574,-0.794657885,0.33810335975041333,0.3838614343263011,0.33810335975041333,0.37841781513161754,0.0,0.005443619194683558,107,61,107,60,other,other
521,0.362625604,-0.353049631,-0.862472393,0.3133451877289716,0.3851446775765874,0.3133451877289716,0.37988602395269505,0.0,0.005258653623892329,99,61,99,60,other,other
522,0.232060714,-0.342416149,-0.910438908,0.28972103155845597,0.38875473626266493,0.28972103155845597,0.3839927284335279,0.0,0.004762007829137049,92,61,92,61,other,other
523,0.189502077,-0.222133158,-0.956423454,0.28113114802414557,0.42869803007207774,0.28113114802414557,0.4274810303776866,0.0,0.001216999694391152,89,68,89,67,other,other
524,0.317885877,-0.230956726,-0.919569225,0.30297154282605826,0.4258144181004323,0.30297154282605826,0.4244413900036135,0.0,0.001373028096818829,96,67,96,67,other,other
525,0.447829577,-0.235778328,-0.862471594,0.3262225984586659,0.4242360723735824,0.3262225984586659,0.4227721314312962,0.0,0.0014639409422861904,104,67,104,67,other,other
526,0.571137135,-0.235778475,-0.786263877,0.3499844968358423,0.4242360242275307,0.3499844968358423,0.422772080451186,0.0,0.0014639437763446783,111,67,111,67,other,other
527,0.680320176,-0.230957059,-0.695574076,0.3732355954136961,0.42581430917789237,0.3732355954136961,0.42444127494365014,0.0,0.001373034234242232,119,67,119,67,other,other
528,0.770699495,-0.222133639,-0.597226033,0.3950760687983602,0.4286978730138996,0.3950760687983602,0.42748086516750156,0.0,0.001217007846398055,126,68,126,67,other,other
529,0.813929477,-0.10665214,-0.571090298,0.4026242700344791,0.46598687904712166,0.40262427003447915,0.4658568303172917,5.551115123125783e-17,0.00013004872982996796,128,74,128,74,other,other
530,0.734779488,-0.111584389,-0.66906504,0.3824446635143842,0.464407462685701,0.3824446635143842,0.4642583780364412,0.0,0.0001490846492597786,121,73,121,73,other,other
531,0.636607045,-0.114891009,-0.762582144,0.36070911875533984,0.46334811857320135,0.36070911875533984,0.46318527267986,0.0,0.0001628458933413679,115,73,115,73,other,other
532,0.522176321,-0.116059696,-0.844903566,0.33810371392890803,0.4629736085648696,0.33810371392890803,0.4628057012073716,0.0,0.00016790735749799834,107,73,107,73,other,other
533,0.397370508,-0.114890917,-0.910437673,0.31549830750159386,0.46334814804951013,0.31549830750159386,0.4631853025504587,0.0,0.00016284549905143386,100,73,100,73,other,other
534,0.269822221,-0.111584253,-0.956422984,0.2937628003134896,0.46440750626901883,0.29376280031348967,0.46425842216925944,5.551115123125783e-17,0.00014908409975938897,93,73,93,73,other,other
535,0.146794345,-0.106651938,-0.983400623,0.27358327031908203,0.4659869437137722,0.27358327031908203,0.4658568957279663,0.0,0.00013004798580590338,87,74,87,74,other,other
536,0.098860477,1.59e-09,-0.995101304,0.2657598762906079,0.5000000005061127,0.2657598762906079,0.5000000005061127,0.0,0.0,84,79,84,79,u025,u025
537,0.216100878,-3.99e-10,-0.976371041,0.28466700391526273,0.49999999987299437,0.28466700391526273,0.49999999987299437,0.0,0.0,90,79,90,79,other,other
538,0.340281017,7.96e-10,-0.94032379,0.3052611001600188,0.5000000002533747,0.30526110016001884,0.5000000002533747,5.551115123125783e-17,0.0,97,79,97,79,other,other
539,0.465247694,3.19e-09,-0.885180537,0.32701737099419736,0.5000000010154085,0.32701737099419736,0.5000000010154085,0.0,0.0,104,79,104,79,other,other
540,0.583661356,3.19e-09,-0.811997181,0.34919021425689606,0.5000000010154085,0.3491902142568961,0.5000000010154085,5.551115123125783e-17,0.0,111,79,111,79,other,other
541,0.688870195,5.58e-09,-0.724884718,0.3709465039540675,0.5000000017761692,0.3709465039540675,0.5000000017761692,0.0,0.0,118,79,118,79,other,other
542,0.776647413,5.57e-09,-0.629935549,0.3915406455053369,0.5000000017729861,0.391540645505337,0.5000000017729861,1.1102230246251565e-16,0.0,124,79,124,79,other,other
543,0.845832284,0.0,-0.533448917,0.410447828282855,0.5,0.410447828282855,0.5,0.0,0.0,130,79,130,79,other,other
544,0.813929452,0.106652137,-0.571090334,0.4026242630189108,0.5340131199961905,0.4026242630189108,0.5341431687150132,0.0,0.0001300487188227173,128,84,128,84,other,other
545,0.734779452,0.111584404,-0.669065077,0.3824446552511172,0.5355925421197706,0.3824446552511172,0.535741626829618,0.0,0.0001490847098474246,121,85,121,85,other,other
546,0.770699464,0.222133652,-0.597226068,0.39507606118286837,0.5713021312374884,0.39507606118286837,0.5725191393045528,0.0,0.0012170080670643735,126,90,126,91,other,other
547,0.710535251,0.342416936,-0.614727825,0.3864858285688628,0.6112455303349472,0.3864858285688628,0.6160075735742171,0.0,0.004762043239269875,123,97,123,97,other,other
548,0.680320126,0.230957125,-0.695574103,0.3732355864784144,0.5741857124137499,0.3732355864784144,0.5755587478646117,0.0,0.0013730354508617593,119,91,119,91,other,other
549,0.636607044,0.114891019,-0.762582143,0.3607091187350221,0.5366518846403301,0.3607091187350221,0.5368147305766573,0.0,0.000162845936327205,115,85,115,85,other,other
550,0.522176231,0.116059712,-0.84490362,0.3381036971122633,0.5370263965446677,0.33810369711226324,0.5371943039719301,5.551115123125783e-17,0.00016790742726247032,107,85,107,85,other,other
551,0.571137098,0.235778479,-0.786263902,0.3499844895269497,0.5757639771237602,0.3499844895269497,0.577227920979647,0.0,0.0014639438558868845,111,91,111,91,other,other
552,0.609241197,0.353050073,-0.710056906,0.3628615791839681,0.6148554727631474,0.3628615791839681,0.6201141477943073,0.0,0.005258675031159843,115,97,115,98,other,other
553,0.63417426,0.460752817,-0.620910501,0.37668188977536937,0.6524205337359322,0.37668188977536937,0.6652478499192109,0.0,0.012827316183278703,120,103,120,105,other,other
554,0.545226023,0.569944058,-0.614729497,0.3654749696896156,0.6930351380138375,0.3654749696896156,0.7207891830709807,0.0,0.027754045057143184,116,110,116,114,other,other
555,0.52403742,0.4703219,-0.71005781,0.3511891568009672,0.6558621876464714,0.3511891568009672,0.6696418919182789,0.0,0.013779704271807525,112,104,112,106,other,other
556,0.491120557,0.356818594,-0.794657845,0.3381033708692641,0.6161385723804846,0.3381033708692641,0.621582192553653,0.0,0.005443620173168351,107,97,107,98,other,other
557,0.447829544,0.235778348,-0.862471605,0.3262225928320593,0.5757639342217594,0.3262225928320593,0.5772278755522721,0.0,0.0014639413305126414,104,91,104,91,other,other
558,0.397370421,0.114890903,-0.910437713,0.3154982921630297,0.5366518474556907,0.3154982921630297,0.5368146928946175,0.0,0.00016284543892675085,100,85,100,85,other,other
559,0.269822221,0.111584253,-0.956422984,0.2937628003134896,0.5355924937309812,0.29376280031348967,0.5357415778307405,5.551115123125783e-17,0.00014908409975933345,93,85,93,85,other,other
560,0.317885876,0.230956744,-0.919569221,0.30297154288523315,0.5741855877761854,0.30297154288523315,0.5755586162041316,0.0,0.0013730284279461769,96,91,96,91,other,other
561,0.362625599,0.353049664,-0.862472382,0.31334518767015723,0.6148553336085417,0.3133451876701573,0.6201139888251118,5.551115123125783e-17,0.005258655216570096,99,97,99,98,other,other
562,0.400729364,0.470321564,-0.786265606,0.32501719827234005,0.6558620665221231,0.3250171982723401,0.6696417363908752,5.551115123125783e-17,0.01377966986875212,103,104,103,106,other,other
563,0.429883067,0.575650671,-0.695576633,0.33810294753437525,0.6952511769609528,0.33810294753437525,0.7240873876214505,0.0,0.028836210660497685,107,110,107,115,other,other
564,0.44942011,0.664333442,-0.597229137,0.3526716069222758,0.7312844955291978,0.3526716069222758,0.7829189483309098,0.0,0.05163445280171197,112,116,112,124,other,other
565,0.352947486,0.741133792,-0.571094365,0.3381024334422804,0.7657115946540722,0.3381024334422804,0.7657115946540722,0.0,0.0,107,121,107,121,other,other
566,0.333179804,0.664332905,-0.669068764,0.3235338235921866,0.7312842665680587,0.3235338235921866,0.7829185384920975,0.0,0.0516342719240388,103,116,103,124,other,other
567,0.305987863,0.569943079,-0.762585283,0.31073099316081965,0.69303475880983,0.31073099316081965,0.7207886214239989,0.0,0.0277538626141689,99,110,99,114,other,other
568,0.27173871,0.460751835,-0.844905806,0.29952454382300814,0.6524201815186668,0.2995245438230082,0.6652474027768929,5.551115123125783e-17,0.012827221258226107,95,103,95,105,other,other
569,0.232060679,0.342416135,-0.910438923,0.28972102518572707,0.6112452589083519,0.28972102518572707,0.6160072660960936,0.0,0.004762007187741668,92,97,92,97,other,other
570,0.189502112,0.222133193,-0.956423439,0.2811311541042428,0.5713019813498244,0.2811311541042428,0.5725189816370609,0.0,0.0012170002872365915,89,90,89,91,other,other
571,0.146794354,0.106651938,-0.983400621,0.27358327179117026,0.5340130563082723,0.27358327179117026,0.5341431042943319,0.0,0.00013004798605953383,87,84,87,84,other,other
572,0.030549123,0.094021168,-0.995101387,0.254884444371439,0.5299721372520613,0.254884444371439,0.5300610317005844,0.0,8.889444852311357e-05,81,84,81,84,u025,u025
573,0.066777477,0.205522379,-0.976371507,0.2608682406739241,0.5658893351375028,0.2608682406739241,0.566846823249915,0.0,0.0009574881124121415,83,89,83,90,u025,u025
574,0.105150314,0.323623764,-0.940324982,0.26772361299585107,0.6049012054071836,0.26772361299585107,0.6088714691993788,0.0,0.003970263792195228,85,96,85,96,u025,u025
575,0.143766299,0.442473602,-0.885182672,0.27562527965707506,0.6458989638714157,0.2756252796570751,0.6570546641170919,5.551115123125783e-17,0.011155700245676248,87,102,87,104,other,other
576,0.180357511,0.555091619,-0.812000285,0.2847859940220298,0.6873168083327991,0.2847859940220298,0.7124229881029442,0.0,0.025106179770145176,90,109,90,113,other,other
577,0.212868393,0.655151595,-0.724888567,0.2954589731541631,0.7273952538675457,0.2954589731541631,0.7760316813784144,0.0,0.04863642751086872,94,115,94,123,other,other
578,0.239992742,0.738633361,-0.629939872,0.3079325025078925,0.764528492459776,0.3079325025078925,0.764528492459776,0.0,0.0,98,121,98,121,other,other
579,0.261371961,0.804432868,-0.533453333,0.3225086301819565,0.7975306654379266,0.3225086301819565,0.7975306654379266,0.0,0.0,102,126,102,126,other,other
580,-0.181391744,0.862542259,-0.47235356,0.19164546478637567,0.8311290960565144,0.1916454647863757,0.8311290960565144,2.7755575615628914e-17,0.0,61,132,61,132,other,other
581,-0.115427467,0.913703401,-0.389644191,0.20416306198699588,0.8667903259763272,0.2041630619869959,0.8667903259763272,2.7755575615628914e-17,0.0,65,137,65,137,other,other
582,-0.048756545,0.955435041,-0.291147181,0.22359238508208024,0.9046132437270357,0.22359238508208024,0.9046132437270357,0.0,0.0,71,143,71,143,other,other
583,0.023806662,0.983374157,-0.180023636,0.2709255294855009,0.9418753286655369,0.2709255294855009,0.9418753286655369,0.0,0.0,86,149,86,149,other,other
584,0.098727867,0.993241975,-0.061017926,0.4118950312270446,0.9629728823929881,0.4118950312270446,0.9629728823929881,0.0,0.0,131,153,131,153,other,other
585,0.171660656,0.983374796,0.059216804,0.5528683561662576,0.9418764481103342,0.5528683561662576,0.9418764481103342,0.0,0.0,176,149,176,149,other,other
586,0.238598209,0.955436218,0.173817511,0.6002031570746101,0.9046145129334173,0.6002031570746101,0.9046145129334173,0.0,0.0,191,143,191,143,other,other
587,0.296877756,0.913704942,0.277501129,0.6196329557384607,0.8667915333987319,0.6196329557384607,0.8667915333987319,0.0,0.0,197,137,197,137,other,other
588,0.341353336,0.862543758,0.373491854,0.6321505858242531,0.8311300389364297,0.6321505858242531,0.8311300389364297,0.0,0.0,201,132,201,132,other,other
589,0.360233877,0.804433703,0.47235365,0.6463043168457095,0.7975311129207142,0.6463043168457094,0.7975311129207142,1.1102230246251565e-16,0.0,206,126,206,126,other,other
590,0.456096391,0.738634772,0.496381664,0.6317274843646988,0.7645291587069524,0.6317274843646987,0.7645291587069524,1.1102230246251565e-16,0.0,201,121,201,121,other,other
591,0.443673559,0.8070508,0.389644426,0.6146954286895228,0.7989376629983893,0.6146954286895228,0.7989376629983893,0.0,0.0,196,127,196,127,other,other
592,0.414825123,0.86565828,0.280278184,0.5945696613532565,0.8330997632510356,0.5945696613532565,0.8330997632510356,0.0,0.0,189,132,189,132,other,other
593,0.368557903,0.913209994,0.173817659,0.5701369343717482,0.866404377477207,0.5701369343717482,0.866404377477207,0.0,0.0,181,137,181,137,other,other
594,0.308463289,0.949354998,0.059795386,0.5304741083727139,0.8982619083012624,0.5304741083727139,0.8982619083012624,0.0,0.0,169,142,169,142,other,other
595,0.238671736,0.969099539,-0.062304784,0.45935987009405194,0.9206636310461384,0.45935987009405194,0.9206636310461384,0.0,0.0,146,146,146,146,other,other
596,0.162464646,0.969098879,-0.185614121,0.36443073809157545,0.9206627792248734,0.36443073809157545,0.9206627792248734,0.0,0.0,116,146,116,146,other,other
597,0.084470125,0.949353118,-0.302644107,0.29331887893517766,0.8982600041929888,0.29331887893517766,0.8982600041929888,0.0,0.0,93,142,93,142,other,other
598,0.009364001,0.913207209,-0.40738791,0.2536576064987283,0.8664022017392647,0.2536576064987283,0.8664022017392647,0.0,0.0,80,137,80,137,u025,u025
599,-0.065163057,0.865655213,-0.496381736,0.2292255548986145,0.8330978135579513,0.2292255548986145,0.8330978135579513,0.0,0.0,73,132,73,132,other,other
600,0.062425118,0.855164836,-0.514583529,0.2692135070443026,0.8265441661504012,0.2692135070443026,0.8265441661504012,0.0,0.0,85,131,85,131,u025,u025
601,0.143426607,0.896463663,-0.419263294,0.3024594600662361,0.8538725331439,0.3024594600662361,0.8538725331439,0.0,0.0,96,135,96,135,other,other
602,0.224119171,0.924303534,-0.308923251,0.34988977909485025,0.8753531502976525,0.34988977909485025,0.8753531502976525,0.0,0.0,111,139,111,139,other,other
603,0.303532246,0.934171331,-0.187595577,0.4118950195026803,0.8838593191679782,0.4118950195026803,0.8838593191679782,0.0,0.0,131,140,131,140,other,other
604,0.376533644,0.924305428,-0.062304827,0.4739011957556615,0.8753547299458692,0.4739011957556615,0.8753547299458692,0.0,0.0,151,139,151,139,other,other
605,0.439135607,0.896467109,0.059216902,0.5213331626605664,0.8538750085820573,0.5213331626605664,0.8538750085820573,0.0,0.0,166,135,166,135,other,other
606,0.488165975,0.855169123,0.174297882,0.5545803339249182,0.826546798882953,0.5545803339249182,0.826546798882953,0.0,0.0,176,131,176,131,other,other
607,0.522142612,0.801623497,0.29114749,0.5809558387868314,0.7960300877551124,0.5809558387868314,0.7960300877551124,0.0,0.0,185,126,185,126,other,other
608,0.544342099,0.733298577,0.407387869,0.6022537026791236,0.7620202385998956,0.6022537026791236,0.7620202385998956,0.0,0.0,192,121,192,121,other,other
609,0.553153093,0.655153395,0.51458302,0.6192533087354269,0.7273960122516268,0.6192533087354269,0.776033010069763,0.0,0.04863699781813624,197,115,197,123,other,other
610,0.645609287,0.555093452,0.524461541,0.6085797955505994,0.6873175098083372,0.6085797955505994,0.7124240019830507,0.0,0.0251064921747135,194,109,194,113,other,other
611,0.642960924,0.640952373,0.419262813,0.5919656112130922,0.7214604014011832,0.5919656112130922,0.7657980976587793,0.0,0.04433769625759609,188,114,188,121,other,other
612,0.626352073,0.718393795,0.302644073,0.5716365209429852,0.755122377443223,0.5716365209429852,0.755122377443223,0.0,0.0,182,120,182,120,other,other
613,0.597271709,0.781574,0.180023856,0.5465926353481884,0.7855828672393045,0.5465926353481884,0.7855828672393045,0.0,0.0,174,124,174,124,other,other
614,0.556756365,0.828563072,0.05920799,0.5168618824953718,0.8108411803000779,0.5168618824953718,0.8108411803000779,0.0,0.0,164,128,164,128,other,other
615,0.503941418,0.861579856,-0.061018026,0.4808226217602012,0.8305246359794961,0.4808226217602012,0.8305246359794961,0.0,0.0,153,132,153,132,other,other
616,0.438188248,0.879510315,-0.185614291,0.4362298161442373,0.8421297185017426,0.4362298161442373,0.8421297185017426,0.0,0.0,139,133,139,133,other,other
617,0.361980786,0.879509103,-0.308923369,0.3875603809271632,0.8421289078985781,0.3875603809271632,0.8421289078985781,0.0,0.0,123,133,123,133,other,other
618,0.279947078,0.861576487,-0.423456716,0.34296854433303064,0.8305225236343744,0.34296854433303064,0.8305225236343744,0.0,0.0,109,132,109,132,other,other
619,0.196036153,0.828558306,-0.524462544,0.30693050417232265,0.8108384708968494,0.30693050417232265,0.8108384708968494,0.0,0.0,97,128,97,128,other,other
620,0.32842607,0.785541436,-0.524462552,0.3390427674012169,0.7876154569466433,0.3390427674012169,0.7876154569466433,0.0,0.0,108,125,108,125,other,other
621,0.41090032,0.809554934,-0.419263324,0.3733967397120118,0.8002915004028518,0.3733967397120118,0.8002915004028518,0.0,0.0,119,127,119,127,other,other
622,0.489682762,0.817690158,-0.302644341,0.4118950223861093,0.804745742988274,0.4118950223861093,0.804745742988274,0.0,0.0,131,127,131,127,other,other
623,0.558755759,0.809557522,-0.180023943,0.45039368000361746,0.8002929035303166,0.45039368000361746,0.8002929035303166,0.0,0.0,143,127,143,127,other,other
624,0.6159643,0.785545924,-0.059207959,0.4847485038788563,0.7876177654602712,0.4847485038788563,0.7876177654602712,0.0,0.0,154,125,154,125,other,other
625,0.663686405,0.745518049,0.06101799,0.5145913652266799,0.7677978594792175,0.5145913652266799,0.7677978594792175,0.0,0.0,164,122,164,122,other,other
626,0.701058978,0.688522859,0.185614068,0.541193074739468,0.7417405210984948,0.541193074739468,0.8022051969779711,0.0,0.06046467587947635,172,117,172,127,other,other
627,0.724607997,0.616043833,0.308922718,0.5641390154660442,0.7112655904626471,0.5641390154660442,0.7489398078973971,0.0,0.03767421743474997,179,113,179,119,other,other
628,0.732903377,0.5324829,0.423455548,0.5833843968671045,0.6787409354735773,0.5833843968671045,0.700243867249716,0.0,0.021502931776138712,186,107,186,111,other,other
629,0.727431567,0.442475188,0.524460697,0.5994186074190607,0.6458995268680194,0.5994186074190608,0.6570553641731925,1.1102230246251565e-16,0.01115583730517311,191,102,191,104,other,other
630,0.794023579,0.323624913,0.51458087,0.5915165578874646,0.6049015919923875,0.5915165578874646,0.6088719010091961,0.0,0.003970309016808615,188,96,188,96,other,other
631,0.808270004,0.413424098,0.419261393,0.5761567376524802,0.6356672976020571,0.5761567376524802,0.644526524990662,0.0,0.008859227388604896,183,101,183,102,other,other
632,0.809811524,0.49877089,0.30892215,0.5580015533000734,0.6662150888914009,0.5580015533000734,0.683174687132661,0.0,0.016959598241260143,178,105,178,108,other,other
633,0.794655903,0.57734745,0.18759509,0.5368963366027837,0.6959121769616141,0.5368963366027837,0.7250774304627672,0.0,0.029165253501153066,171,110,171,115,other,other
634,0.762713652,0.64372821,0.062304702,0.5129722767900847,0.722613266027407,0.5129722767900847,0.7677607691924574,0.0,0.04514750316505034,163,114,163,122,other,other
635,0.71689203,0.694664798,-0.059216848,0.4868832323102528,0.7444472887623773,0.4868832323102528,0.8073937808455386,0.0,0.06294649208316128,155,118,155,128,other,other
636,0.662463627,0.728534294,-0.174297805,0.4590534619138049,0.759798106085958,0.4590534619138049,0.759798106085958,0.0,0.0,146,120,146,120,other,other
637,0.601039981,0.744301073,-0.291147477,0.4282060161070685,0.7672172305039535,0.4282060161070685,0.7672172305039535,0.0,0.0,136,121,136,121,other,other
638,0.529200322,0.744299707,-0.407387979,0.39558409105305636,0.7672165793160667,0.39558409105305636,0.7672165793160667,0.0,0.0,126,121,126,121,other,other
639,0.45215795,0.728530774,-0.514583423,0.36473712279696746,0.759796470387683,0.36473712279696746,0.759796470387683,0.0,0.0,116,120,116,120,other,other
640,0.561544308,0.662022132,-0.496381594,0.3847907445719634,0.7303015278627696,0.3847907445719634,0.7811642526687319,0.0,0.05086272480596232,122,116,122,124,other,other
641,0.653744722,0.591185315,-0.472353429,0.4004182555240264,0.7013398163156659,0.4004182555240264,0.7333190181097488,0.0,0.03197920179408287,127,111,127,116,other,other
642,0.630449846,0.671349629,-0.389644282,0.4118950186441366,0.734285086011358,0.4118950186441366,0.7883355309274405,0.0,0.05405044491608246,131,116,131,125,other,other
643,0.695102841,0.662024374,-0.28027802,0.43899949355706086,0.7303024800721741,0.43899949355706086,0.7811659478203532,0.0,0.05086346774817907,140,116,140,124,other,other
644,0.754625003,0.632715249,-0.173817485,0.4639692768843229,0.718059633375797,0.4639692768843229,0.7600768854754845,0.0,0.04201725209968743,148,114,148,120,other,other
645,0.807571751,0.586730254,-0.059795278,0.4882371076870965,0.6995851045411207,0.4882371076870965,0.7306323649231725,0.0,0.031047260382051856,155,111,155,116,other,other
646,0.847917126,0.526454832,0.062304563,0.5116736530331155,0.6764790751954183,0.5116736530331155,0.6971008782115048,0.0,0.020621803016086515,163,107,163,110,other,other
647,0.871466025,0.453976502,0.185613316,0.5333992887338187,0.6499949993479304,0.5333992887338187,0.66218068898446,0.0,0.012185689636529662,170,103,170,105,other,other
648,0.876788504,0.373696962,0.302642528,0.5528978395651191,0.6219100000558792,0.5528978395651191,0.6282424972829336,0.0,0.006332497227054423,176,98,176,99,other,other
649,0.865621062,0.291096758,0.407385388,0.5700082842471659,0.594020159630693,0.5700082842471659,0.5968533438860151,0.0,0.0028331842553220854,181,94,181,94,other,other
650,0.843426776,0.205523011,0.496378449,0.584660863365036,0.5658895407052579,0.584660863365036,0.566847037883711,0.0,0.0009574971784531705,186,89,186,90,other,other
651,0.876382187,0.094021413,0.472349696,0.5786767746913345,0.5299722155887828,0.5786767746913345,0.5300611107359791,0.0,8.889514719623293e-05,184,84,184,84,other,other
652,0.904654969,0.172566514,0.389641097,0.5647274333384636,0.5552059736703523,0.5647274333384636,0.5557662399964206,0.0,0.000560266326068315,180,88,180,88,other,other
653,0.923741409,0.248870123,0.291145104,0.5485939591639042,0.580059233120389,0.5485939591639042,0.5817912288576136,0.0,0.0017319957372246009,175,92,175,92,other,other
654,0.927889705,0.326515815,0.180022546,0.5304992012727265,0.605874641706155,0.5304992012727265,0.6099599242395246,0.0,0.004085282533369594,169,96,169,96,other,other
655,0.914122605,0.400820051,0.06101762,0.5106078453976279,0.6312747435395178,0.5106078453976279,0.6392610789485224,0.0,0.007986335409004508,162,100,162,101,other,other
656,0.882200773,0.467135085,-0.059216625,0.48933292454738975,0.6547138268045369,0.48933292454738975,0.668170184100769,0.0,0.013456357296232069,156,104,156,106,other,other
657,0.834944525,0.522163994,-0.173817156,0.4673339893094875,0.6748751121664166,0.4673339893094875,0.6948888040970121,0.0,0.020013691930595545,149,107,149,110,other,other
658,0.777245912,0.564696491,-0.277500748,0.4454218585081881,0.6910067653439189,0.4454218585081881,0.7177980956406207,0.0,0.026791330296701776,142,109,142,114,other,other
659,0.714844678,0.591186166,-0.373491637,0.4233718287060609,0.7013401522509476,0.4233718287060609,0.7333195345364687,0.0,0.03197938228552111,135,111,135,116,other,other
660,0.783155826,0.497163251,-0.37349117,0.4291757721206159,0.6656249944034228,0.4291757721206159,0.6823900163940809,0.0,0.016765021990658102,136,105,136,108,other,other
661,0.844425516,0.456497853,-0.28027711,0.4489951218686701,0.6508963900420409,0.4489951218686701,0.6633177206846789,0.0,0.012421330642637951,143,103,143,105,other,other
662,0.897593039,0.404904105,-0.174296879,0.4694747784641752,0.6326951000442207,0.4694747784641752,0.6409566238479008,0.0,0.00826152380368006,149,100,149,101,other,other
663,0.937444071,0.343064253,-0.059207534,0.4899613510339582,0.6114648626701578,0.4899613510339582,0.6162561006814646,0.0,0.004791238011306875,156,97,156,97,other,other
664,0.960058592,0.273462931,0.059207481,0.5098027810407002,0.5881690878157447,0.5098027810407002,0.5904954093470994,0.0,0.0023263215313547025,162,93,162,93,other,other
665,0.964166394,0.200009975,0.174296229,0.5284636774109251,0.5640974574391641,0.5284636774109251,0.564978109057935,0.0,0.0008806516187709335,168,89,168,89,other,other
666,0.9514787,0.127019491,0.280275459,0.5455925053960391,0.5405410768494303,0.5455925053960391,0.5407617206304942,0.0,0.0002206437810639006,174,85,174,85,other,other
667,0.925813108,0.058108231,0.373488316,0.5610276751017977,0.5185068493150903,0.5610276751017977,0.5185277309065777,0.0,2.088159148738722e-05,178,82,178,82,other,other
668,0.925813108,-0.058108236,0.373488316,0.5610276751017977,0.4814931490960496,0.5610276751017977,0.48147226749917904,0.0,2.088159687058111e-05,178,76,178,76,other,other
669,0.960726091,1.59e-09,0.277498428,0.5447526657125148,0.5000000005061127,0.5447526657125148,0.5000000005061127,0.0,0.0,173,79,173,79,other,other
670,0.982405228,0.068322636,0.173815953,0.5278706900007508,0.5217647258305469,0.5278706900007508,0.5217987079958333,0.0,3.398216528638365e-05,168,82,168,82,other,other
671,0.988291518,0.140617575,0.059216317,0.5095248366324787,0.5449088012208899,0.5095248366324787,0.5452091631632338,0.0,0.00030036194234384084,162,86,162,86,other,other
672,0.975138439,0.213030242,-0.061017554,0.4900541296057868,0.5683332862914552,0.4900541296057868,0.5694027296536358,0.0,0.001069443362180622,156,90,156,90,other,other
673,0.942601861,0.281235751,-0.180022734,0.46996549339498606,0.5907442890430757,0.46996549339498606,0.5932852322322593,0.0,0.00254094318918352,149,93,149,94,other,other
674,0.893606975,0.341614585,-0.291146097,0.44987186673128854,0.6109737437405076,0.44987186673128854,0.615699783243826,0.0,0.004726039503318402,143,97,143,97,other,other
675,0.833315268,0.392127381,-0.389643147,0.4303890549882637,0.6282607565109922,0.4303890549882637,0.6356848995235429,0.0,0.007424143012550677,137,99,137,101,other,other
